id_viagem,id_data,id_veiculo,id_motorista,id_cliente,id_rota,id_filial,peso_ton,valor_frete,km_rodado,tempo_previsto_h,tempo_realizado_h,status_entrega,ocorrencia
4513,20241111,40,36,30,6,4,13.2,3918.97,800,12.9,12.4,No Prazo,Trânsito/Rota
4514,20241111,9,21,3,14,2,25.1,3927.14,800,12.9,13.4,No Prazo,Nenhuma
4515,20241111,33,15,18,8,1,25.0,4445.72,930,15.0,18.6,Atrasado,Nenhuma
4516,20241111,5,15,12,4,1,30.4,2319.35,550,8.9,8.7,No Prazo,Nenhuma
4517,20241111,11,4,21,2,3,3.6,1814.5,410,6.6,9.1,Atrasado,Nenhuma
4518,20241111,14,37,12,9,5,5.5,8231.1,1960,31.6,32.5,No Prazo,Nenhuma
4519,20241111,28,2,6,3,1,52.4,3305.37,590,9.5,10.7,Atrasado,Problema Documental
4520,20241111,30,24,3,14,4,39.2,4653.17,800,12.9,12.4,No Prazo,Nenhuma
4521,20241111,36,22,4,4,1,5.0,2392.81,550,8.9,11.4,Atrasado,Nenhuma
4522,20241111,24,23,12,15,4,44.3,1151.56,210,3.4,3.4,No Prazo,Pane Mecânica
4523,20241111,23,24,29,18,4,6.0,3000.81,550,8.9,9.1,No Prazo,Nenhuma
4524,20241111,22,38,18,14,2,13.8,3844.61,800,12.9,17.1,Atrasado,Nenhuma
4525,20241111,38,29,21,11,5,43.1,2206.19,410,6.6,9.5,Atrasado,Nenhuma
4526,20241111,20,17,19,18,5,5.8,2343.78,550,8.9,11.7,Atrasado,Atraso em Carga/Descarga
4527,20241111,38,29,15,16,5,38.3,1702.48,315,5.1,5.1,No Prazo,Nenhuma
4528,20241111,32,10,18,16,4,16.3,1559.73,315,5.1,5.2,No Prazo,Nenhuma
4529,20241111,40,10,2,7,4,11.2,1091.52,210,3.4,3.2,No Prazo,Nenhuma
4530,20241111,16,24,19,20,4,5.8,4468.64,930,15.0,20.3,Atrasado,Nenhuma
4531,20241111,32,23,29,6,4,22.4,4414.62,800,12.9,17.9,Atrasado,Nenhuma
4532,20241111,24,24,5,9,4,36.6,11211.82,1960,31.6,29.3,No Prazo,Pane Mecânica
4533,20241111,17,29,15,12,5,13.2,2693.28,590,9.5,13.3,Atrasado,Nenhuma
4534,20241111,35,7,12,4,3,5.7,2365.43,550,8.9,9.3,No Prazo,Trânsito/Rota
4535,20241111,42,37,9,7,5,4.8,1021.44,210,3.4,3.9,Atrasado,Nenhuma
4536,20241111,38,29,11,17,5,47.3,471.56,100,1.6,1.7,No Prazo,Nenhuma
4537,20241112,3,37,6,11,5,4.7,2019.14,410,6.6,6.6,No Prazo,Pane Mecânica
4538,20241112,19,35,5,4,5,33.0,3201.76,550,8.9,9.0,No Prazo,Nenhuma
4539,20241112,9,14,18,1,2,25.9,2361.03,430,6.9,7.4,Atrasado,Nenhuma
4540,20241112,27,12,3,3,5,54.8,2580.95,590,9.5,9.7,No Prazo,Nenhuma
4541,20241112,40,32,30,20,4,12.1,4305.21,930,15.0,14.9,No Prazo,Nenhuma
4542,20241112,6,28,16,5,5,8.6,7509.44,1370,22.1,22.2,No Prazo,Nenhuma
4543,20241112,12,29,15,10,5,13.6,4929.73,930,15.0,15.5,No Prazo,Nenhuma
4544,20241112,17,17,5,4,5,11.0,2965.47,550,8.9,10.7,Atrasado,Trânsito/Rota
4545,20241112,6,12,17,10,5,10.9,5361.98,930,15.0,14.6,No Prazo,Problema Documental
4546,20241112,33,1,23,10,1,22.2,4481.83,930,15.0,17.2,Atrasado,Nenhuma
4547,20241112,29,1,2,1,1,8.6,2496.1,430,6.9,6.7,No Prazo,Nenhuma
4548,20241113,2,12,6,13,5,5.2,7126.95,1370,22.1,23.0,No Prazo,Nenhuma
4549,20241113,25,12,18,7,5,9.5,1137.86,210,3.4,3.4,No Prazo,Nenhuma
4550,20241113,30,32,24,11,4,47.5,1735.62,410,6.6,6.3,No Prazo,Nenhuma
4551,20241113,29,2,1,20,1,13.5,4564.11,930,15.0,15.7,No Prazo,Nenhuma
4552,20241113,4,11,24,20,1,5.4,4953.9,930,15.0,21.5,Atrasado,Atraso em Carga/Descarga
4553,20241113,14,28,11,2,5,5.2,1921.51,410,6.6,6.3,No Prazo,Nenhuma
4554,20241113,9,18,11,17,2,27.1,436.13,100,1.6,1.6,No Prazo,Nenhuma
4555,20241113,30,10,14,9,4,37.4,8281.5,1960,31.6,30.3,No Prazo,Pane Mecânica
4556,20241113,36,11,17,10,1,4.4,3754.97,930,15.0,14.5,No Prazo,Nenhuma
4557,20241113,22,26,2,14,2,13.9,3488.77,800,12.9,12.6,No Prazo,Nenhuma
4558,20241113,28,2,6,16,1,35.9,1508.71,315,5.1,7.0,Atrasado,Nenhuma
4559,20241113,17,28,29,6,5,12.9,4316.91,800,12.9,12.8,No Prazo,Nenhuma
4560,20241113,5,22,7,1,1,32.0,1856.08,430,6.9,7.0,No Prazo,Pane Mecânica
4561,20241113,13,3,4,12,3,53.4,2757.96,590,9.5,9.9,No Prazo,Nenhuma
4562,20241113,23,36,24,4,4,4.0,3326.08,550,8.9,8.9,No Prazo,Nenhuma
4563,20241113,16,23,1,12,4,4.3,2938.32,590,9.5,8.7,No Prazo,Nenhuma
4564,20241113,24,10,2,8,4,42.6,5159.19,930,15.0,14.0,No Prazo,Nenhuma
4565,20241113,5,27,12,3,1,32.6,2892.76,590,9.5,9.4,No Prazo,Pane Mecânica
4566,20241113,35,5,16,11,3,4.3,2235.96,410,6.6,6.4,No Prazo,Problema Documental
4567,20241113,21,30,2,17,1,30.7,510.91,100,1.6,1.7,Atrasado,Nenhuma
4568,20241113,7,37,30,18,5,5.3,3083.94,550,8.9,9.0,No Prazo,Pane Mecânica
4569,20241113,17,34,29,5,5,9.2,8430.79,1370,22.1,20.9,No Prazo,Nenhuma
4570,20241113,32,23,27,9,4,17.8,9993.14,1960,31.6,29.2,No Prazo,Nenhuma
4571,20241113,19,35,27,1,5,33.6,1810.63,430,6.9,7.4,Atrasado,Nenhuma
4572,20241113,42,12,26,18,5,5.9,2863.29,550,8.9,8.9,No Prazo,Nenhuma
4573,20241113,37,6,8,16,1,19.5,1296.96,315,5.1,4.8,No Prazo,Nenhuma
4574,20241114,12,34,12,5,5,12.5,6823.9,1370,22.1,22.3,No Prazo,Nenhuma
4575,20241114,16,32,10,1,4,5.4,2355.26,430,6.9,6.9,No Prazo,Nenhuma
4576,20241114,40,10,14,8,4,12.0,3854.53,930,15.0,13.8,No Prazo,Nenhuma
4577,20241114,10,25,27,15,2,18.1,1062.81,210,3.4,3.8,Atrasado,Nenhuma
4578,20241114,15,11,21,12,1,39.5,3004.92,590,9.5,9.7,No Prazo,Nenhuma
4579,20241114,37,15,10,5,1,22.9,6593.86,1370,22.1,21.6,No Prazo,Nenhuma
4580,20241114,14,12,17,9,5,4.9,8458.33,1960,31.6,31.9,No Prazo,Nenhuma
4581,20241114,18,31,20,8,3,50.0,5355.73,930,15.0,16.9,Atrasado,Atraso em Carga/Descarga
4582,20241114,24,10,23,13,4,46.8,7768.89,1370,22.1,21.4,No Prazo,Nenhuma
4583,20241114,7,29,18,9,5,3.9,11302.22,1960,31.6,31.4,No Prazo,Pane Mecânica
4584,20241114,22,25,24,2,2,13.0,2266.15,410,6.6,8.1,Atrasado,Nenhuma
4585,20241114,37,6,2,18,1,19.0,3057.42,550,8.9,8.4,No Prazo,Nenhuma
4586,20241114,21,15,1,13,1,32.5,6856.36,1370,22.1,20.4,No Prazo,Nenhuma
4587,20241114,6,12,23,12,5,12.3,3067.86,590,9.5,9.3,No Prazo,Trânsito/Rota
4588,20241115,33,27,22,8,1,17.1,5417.7,930,15.0,15.7,No Prazo,Nenhuma
4589,20241115,17,37,8,1,5,10.1,1992.31,430,6.9,6.8,No Prazo,Problema Documental
4590,20241115,38,29,8,8,5,54.6,4805.83,930,15.0,14.5,No Prazo,Nenhuma
4591,20241115,21,11,27,15,1,22.6,1030.9,210,3.4,3.4,No Prazo,Nenhuma
4592,20241115,2,37,24,16,5,4.4,1708.24,315,5.1,5.2,No Prazo,Nenhuma
4593,20241115,31,22,4,17,1,53.3,524.64,100,1.6,2.3,Atrasado,Nenhuma
4594,20241115,35,3,22,8,3,4.5,3895.66,930,15.0,15.6,No Prazo,Trânsito/Rota
4595,20241115,16,10,19,7,4,5.4,1212.55,210,3.4,3.2,No Prazo,Nenhuma
4596,20241115,16,24,28,6,4,5.2,3357.52,800,12.9,12.8,No Prazo,Nenhuma
4597,20241115,16,10,4,13,4,5.1,7422.13,1370,22.1,20.3,No Prazo,Nenhuma
4598,20241115,26,6,5,13,1,11.0,7617.28,1370,22.1,21.7,No Prazo,Trânsito/Rota
4599,20241115,20,35,15,12,5,4.5,2443.84,590,9.5,9.9,No Prazo,Nenhuma
4600,20241115,2,28,13,2,5,4.3,1844.95,410,6.6,8.5,Atrasado,Nenhuma
4601,20241115,13,33,29,2,3,47.8,1958.72,410,6.6,8.1,Atrasado,Nenhuma
4602,20241115,15,15,11,17,1,41.7,401.36,100,1.6,2.3,Atrasado,Nenhuma
4603,20241115,28,11,16,13,1,44.9,7731.2,1370,22.1,23.7,Atrasado,Nenhuma
4604,20241115,13,4,7,8,3,42.7,4126.77,930,15.0,14.1,No Prazo,Nenhuma
4605,20241115,17,34,18,1,5,11.9,2362.57,430,6.9,6.4,No Prazo,Nenhuma
4606,20241116,24,24,7,9,4,54.7,10163.1,1960,31.6,39.3,Atrasado,Nenhuma
4607,20241116,24,23,10,7,4,49.6,1160.82,210,3.4,3.2,No Prazo,Nenhuma
4608,20241116,9,18,7,4,2,27.0,3313.74,550,8.9,10.3,Atrasado,Nenhuma
4609,20241116,6,29,14,9,5,10.3,9608.51,1960,31.6,32.1,No Prazo,Nenhuma
4610,20241116,37,1,7,13,1,18.0,6269.01,1370,22.1,22.6,No Prazo,Nenhuma
4611,20241116,37,6,23,5,1,19.4,8296.62,1370,22.1,24.2,Atrasado,Trânsito/Rota
4612,20241116,41,7,22,12,3,25.0,3008.92,590,9.5,9.0,No Prazo,Nenhuma
4613,20241116,3,13,1,6,5,4.6,4525.18,800,12.9,17.1,Atrasado,Nenhuma
4614,20241117,11,33,24,1,3,3.9,2284.05,430,6.9,9.6,Atrasado,Nenhuma
4615,20241117,23,10,28,1,4,4.8,1881.42,430,6.9,6.9,No Prazo,Pane Mecânica
4616,20241117,24,36,24,12,4,46.1,3070.46,590,9.5,9.1,No Prazo,Nenhuma
4617,20241117,14,13,9,3,5,3.7,2586.04,590,9.5,11.9,Atrasado,Nenhuma
4618,20241117,25,34,19,3,5,12.5,3152.84,590,9.5,8.8,No Prazo,Nenhuma
4619,20241117,24,32,7,13,4,46.9,5991.31,1370,22.1,26.2,Atrasado,Atraso em Carga/Descarga
4620,20241117,17,17,27,15,5,12.5,937.02,210,3.4,3.6,No Prazo,Trânsito/Rota
4621,20241117,10,16,16,18,2,21.8,3201.24,550,8.9,10.3,Atrasado,Nenhuma
4622,20241118,11,20,1,17,3,5.1,548.48,100,1.6,1.6,No Prazo,Nenhuma
4623,20241118,1,33,24,1,3,10.4,2145.41,430,6.9,6.4,No Prazo,Nenhuma
4624,20241118,12,34,16,9,5,12.4,8547.28,1960,31.6,40.1,Atrasado,Trânsito/Rota
4625,20241118,35,5,21,3,3,3.7,2624.62,590,9.5,8.9,No Prazo,Nenhuma
4626,20241118,28,22,2,5,1,55.8,7064.57,1370,22.1,21.3,No Prazo,Nenhuma
4627,20241118,10,8,6,3,2,18.0,3171.0,590,9.5,13.5,Atrasado,Nenhuma
4628,20241118,39,32,30,7,4,17.3,1154.3,210,3.4,4.7,Atrasado,Nenhuma
4629,20241118,32,10,29,7,4,23.6,1106.68,210,3.4,3.3,No Prazo,Nenhuma
4630,20241118,36,6,23,1,1,5.0,2642.56,430,6.9,6.8,No Prazo,Nenhuma
4631,20241118,5,15,16,18,1,29.2,2984.31,550,8.9,8.3,No Prazo,Nenhuma
4632,20241118,36,2,8,1,1,4.4,1752.55,430,6.9,9.0,Atrasado,Trânsito/Rota
4633,20241118,32,23,16,1,4,20.8,2551.59,430,6.9,6.8,No Prazo,Nenhuma
4634,20241118,11,33,2,3,3,4.7,3540.98,590,9.5,11.3,Atrasado,Nenhuma
4635,20241118,42,17,19,18,5,4.8,3259.07,550,8.9,10.3,Atrasado,Nenhuma
4636,20241118,34,16,8,15,2,5.8,1185.49,210,3.4,4.9,Atrasado,Problema Documental
4637,20241118,24,23,23,12,4,43.7,3246.3,590,9.5,9.5,No Prazo,Nenhuma
4638,20241118,21,15,13,17,1,28.9,512.05,100,1.6,1.5,No Prazo,Nenhuma
4639,20241118,15,30,9,1,1,39.9,2164.45,430,6.9,9.6,Atrasado,Nenhuma
4640,20241118,28,2,8,12,1,52.2,2873.29,590,9.5,9.6,No Prazo,Nenhuma
4641,20241118,2,17,15,4,5,5.8,2285.4,550,8.9,8.7,No Prazo,Nenhuma
4642,20241118,13,5,27,6,3,50.2,3776.57,800,12.9,17.8,Atrasado,Nenhuma
4643,20241119,6,34,12,13,5,10.3,5959.57,1370,22.1,21.0,No Prazo,Nenhuma
4644,20241119,12,35,28,7,5,9.1,921.77,210,3.4,3.2,No Prazo,Nenhuma
4645,20241119,22,21,28,14,2,10.9,4433.74,800,12.9,17.3,Atrasado,Trânsito/Rota
4646,20241119,40,23,27,7,4,8.8,1038.89,210,3.4,3.3,No Prazo,Trânsito/Rota
4647,20241119,42,17,30,15,5,4.6,1240.29,210,3.4,3.4,No Prazo,Nenhuma
4648,20241119,38,17,10,18,5,50.1,2859.07,550,8.9,8.8,No Prazo,Nenhuma
4649,20241119,1,20,25,16,3,8.7,1459.77,315,5.1,4.9,No Prazo,Nenhuma
4650,20241119,9,14,8,3,2,29.8,2952.15,590,9.5,9.1,No Prazo,Pane Mecânica
4651,20241119,35,31,14,4,3,3.8,3118.18,550,8.9,11.8,Atrasado,Nenhuma
4652,20241119,27,35,13,9,5,37.4,12005.44,1960,31.6,31.3,No Prazo,Nenhuma
4653,20241119,7,12,18,17,5,3.7,605.23,100,1.6,1.6,No Prazo,Atraso em Carga/Descarga
4654,20241119,17,35,11,2,5,11.8,2198.3,410,6.6,6.2,No Prazo,Nenhuma
4655,20241119,37,6,12,5,1,22.0,6586.59,1370,22.1,20.5,No Prazo,Nenhuma
4656,20241119,39,32,23,1,4,18.6,2383.96,430,6.9,7.1,No Prazo,Nenhuma
4657,20241119,27,34,27,19,5,52.3,1603.53,300,4.8,6.8,Atrasado,Nenhuma
4658,20241119,30,23,14,18,4,44.1,2630.19,550,8.9,9.1,No Prazo,Atraso em Carga/Descarga
4659,20241119,12,35,7,20,5,12.6,4594.34,930,15.0,20.0,Atrasado,Nenhuma
4660,20241119,40,24,14,2,4,9.4,1779.53,410,6.6,6.1,No Prazo,Nenhuma
4661,20241119,12,12,6,4,5,8.4,3288.04,550,8.9,9.1,No Prazo,Nenhuma
4662,20241120,36,1,3,12,1,5.9,2338.61,590,9.5,9.8,No Prazo,Nenhuma
4663,20241120,26,30,10,7,1,11.9,1214.85,210,3.4,4.4,Atrasado,Nenhuma
4664,20241120,3,34,13,19,5,4.2,1680.33,300,4.8,5.3,Atrasado,Pane Mecânica
4665,20241120,12,37,20,9,5,13.1,10088.51,1960,31.6,30.1,No Prazo,Nenhuma
4666,20241120,30,32,11,5,4,46.3,7423.45,1370,22.1,20.7,No Prazo,Nenhuma
4667,20241120,15,30,7,4,1,51.2,2840.48,550,8.9,9.1,No Prazo,Pane Mecânica
4668,20241120,33,27,1,20,1,26.2,3915.05,930,15.0,16.1,Atrasado,Nenhuma
4669,20241120,31,15,8,13,1,37.7,6353.62,1370,22.1,22.1,No Prazo,Pane Mecânica
4670,20241120,15,30,6,17,1,49.8,614.01,100,1.6,2.3,Atrasado,Nenhuma
4671,20241120,35,7,1,4,3,4.3,2348.33,550,8.9,9.2,No Prazo,Nenhuma
4672,20241120,20,34,26,12,5,5.5,2966.5,590,9.5,9.8,No Prazo,Nenhuma
4673,20241120,1,33,11,13,3,11.4,8182.45,1370,22.1,22.1,No Prazo,Nenhuma
4674,20241120,42,17,26,20,5,5.9,4915.29,930,15.0,15.1,No Prazo,Nenhuma
4675,20241121,2,34,7,16,5,4.1,1736.83,315,5.1,5.1,No Prazo,Nenhuma
4676,20241121,29,27,15,18,1,11.8,2606.88,550,8.9,8.2,No Prazo,Nenhuma
4677,20241121,17,35,1,20,5,10.8,4155.53,930,15.0,14.4,No Prazo,Trânsito/Rota
4678,20241121,10,9,10,12,2,23.5,2630.62,590,9.5,9.3,No Prazo,Nenhuma
4679,20241121,4,15,27,15,1,4.9,943.53,210,3.4,3.4,No Prazo,Nenhuma
4680,20241121,2,35,10,11,5,5.9,2026.01,410,6.6,6.7,No Prazo,Nenhuma
4681,20241121,3,37,18,5,5,3.8,7316.37,1370,22.1,21.4,No Prazo,Nenhuma
4682,20241121,40,23,11,10,4,8.7,5411.45,930,15.0,16.1,Atrasado,Nenhuma
4683,20241121,10,25,15,7,2,26.4,976.08,210,3.4,3.5,No Prazo,Nenhuma
4684,20241121,14,28,16,6,5,4.6,3341.32,800,12.9,12.1,No Prazo,Nenhuma
4685,20241121,37,30,16,13,1,17.0,6351.58,1370,22.1,22.2,No Prazo,Nenhuma
4686,20241121,20,13,20,4,5,5.3,2971.66,550,8.9,8.8,No Prazo,Nenhuma
4687,20241121,12,13,12,9,5,11.8,9268.27,1960,31.6,37.5,Atrasado,Nenhuma
4688,20241121,27,13,9,17,5,49.9,485.3,100,1.6,1.6,No Prazo,Nenhuma
4689,20241121,41,7,9,20,3,27.6,5566.71,930,15.0,19.2,Atrasado,Nenhuma
4690,20241122,28,27,17,17,1,49.9,448.45,100,1.6,1.8,Atrasado,Atraso em Carga/Descarga
4691,20241122,10,14,17,16,2,26.4,1875.99,315,5.1,5.0,No Prazo,Nenhuma
4692,20241122,29,2,29,15,1,8.8,1073.75,210,3.4,3.4,No Prazo,Nenhuma
4693,20241122,32,24,12,15,4,19.4,1221.73,210,3.4,3.3,No Prazo,Nenhuma
4694,20241122,29,15,21,20,1,9.5,5289.89,930,15.0,14.6,No Prazo,Nenhuma
4695,20241122,9,18,22,10,2,26.1,4161.31,930,15.0,16.7,Atrasado,Atraso em Carga/Descarga
4696,20241122,12,35,19,11,5,9.5,2287.65,410,6.6,6.7,No Prazo,Nenhuma
4697,20241122,20,17,27,13,5,4.0,8508.97,1370,22.1,22.4,No Prazo,Nenhuma
4698,20241122,36,27,18,1,1,4.1,2328.76,430,6.9,7.1,No Prazo,Nenhuma
4699,20241122,1,5,1,13,3,9.8,6183.69,1370,22.1,31.2,Atrasado,Nenhuma
4700,20241122,36,1,10,9,1,5.6,8598.06,1960,31.6,31.4,No Prazo,Nenhuma
4701,20241122,31,11,4,12,1,40.6,3368.96,590,9.5,8.9,No Prazo,Trânsito/Rota
4702,20241122,21,2,14,7,1,25.7,900.69,210,3.4,3.4,No Prazo,Nenhuma
4703,20241122,23,10,27,2,4,5.9,2220.43,410,6.6,6.9,No Prazo,Atraso em Carga/Descarga
4704,20241123,4,27,20,20,1,5.5,5048.6,930,15.0,15.0,No Prazo,Nenhuma
4705,20241123,11,4,2,16,3,4.6,1386.25,315,5.1,4.7,No Prazo,Nenhuma
4706,20241123,25,29,21,6,5,10.0,3554.02,800,12.9,13.2,No Prazo,Nenhuma
4707,20241123,26,6,26,9,1,13.3,10662.87,1960,31.6,34.0,Atrasado,Nenhuma
4708,20241123,2,29,15,18,5,5.7,2740.23,550,8.9,8.9,No Prazo,Nenhuma
4709,20241124,29,6,4,1,1,11.4,1790.61,430,6.9,7.1,No Prazo,Nenhuma
4710,20241124,42,28,22,16,5,3.9,1660.04,315,5.1,5.5,Atrasado,Nenhuma
4711,20241124,24,36,4,8,4,49.5,4093.12,930,15.0,15.4,No Prazo,Nenhuma
4712,20241124,35,31,23,1,3,4.7,1928.5,430,6.9,9.0,Atrasado,Nenhuma
4713,20241124,35,33,30,20,3,6.0,5650.26,930,15.0,13.9,No Prazo,Nenhuma
4714,20241124,30,10,29,18,4,34.5,2991.9,550,8.9,9.8,Atrasado,Nenhuma
4715,20241124,32,36,23,4,4,21.7,2985.57,550,8.9,9.2,No Prazo,Nenhuma
4716,20241124,41,4,17,7,3,32.9,1116.08,210,3.4,3.9,Atrasado,Atraso em Carga/Descarga
4717,20241124,12,37,9,9,5,9.9,8938.24,1960,31.6,30.1,No Prazo,Nenhuma
4718,20241125,28,11,27,14,1,43.1,3425.42,800,12.9,13.1,No Prazo,Nenhuma
4719,20241125,17,13,10,16,5,12.4,1621.68,315,5.1,4.9,No Prazo,Nenhuma
4720,20241125,7,17,26,15,5,3.9,840.94,210,3.4,3.4,No Prazo,Nenhuma
4721,20241125,42,35,28,6,5,3.8,4839.39,800,12.9,14.0,Atrasado,Nenhuma
4722,20241125,40,10,11,5,4,12.3,6979.64,1370,22.1,20.9,No Prazo,Trânsito/Rota
4723,20241125,9,14,19,13,2,31.3,7619.99,1370,22.1,22.8,No Prazo,Nenhuma
4724,20241125,21,15,3,10,1,27.3,4831.69,930,15.0,15.4,No Prazo,Nenhuma
4725,20241125,38,12,25,10,5,49.9,4324.19,930,15.0,17.3,Atrasado,Nenhuma
4726,20241125,33,15,28,7,1,16.8,1081.21,210,3.4,3.5,No Prazo,Pane Mecânica
4727,20241125,24,32,8,11,4,47.4,2252.75,410,6.6,6.6,No Prazo,Nenhuma
4728,20241125,5,6,8,4,1,24.9,2647.07,550,8.9,10.8,Atrasado,Trânsito/Rota
4729,20241125,24,24,8,10,4,51.9,4482.66,930,15.0,14.8,No Prazo,Nenhuma
4730,20241125,9,16,24,16,2,35.2,1384.25,315,5.1,4.7,No Prazo,Nenhuma
4731,20241125,37,30,7,9,1,18.2,10359.18,1960,31.6,43.8,Atrasado,Nenhuma
4732,20241125,22,14,9,14,2,10.5,4830.83,800,12.9,13.5,No Prazo,Nenhuma
4733,20241125,16,32,11,5,4,5.1,5935.16,1370,22.1,20.4,No Prazo,Nenhuma
4734,20241125,8,2,24,16,1,10.1,1856.77,315,5.1,5.0,No Prazo,Nenhuma
4735,20241125,1,20,23,8,3,9.6,4908.76,930,15.0,20.8,Atrasado,Nenhuma
4736,20241125,17,35,15,18,5,13.7,2674.52,550,8.9,8.7,No Prazo,Nenhuma
4737,20241125,42,17,14,17,5,4.8,506.78,100,1.6,1.6,No Prazo,Nenhuma
4738,20241125,28,22,12,19,1,50.4,1246.14,300,4.8,5.3,Atrasado,Nenhuma
4739,20241125,23,23,26,10,4,3.9,4560.14,930,15.0,14.7,No Prazo,Nenhuma
4740,20241125,30,24,12,7,4,40.1,1011.13,210,3.4,3.5,No Prazo,Nenhuma
4741,20241125,37,2,12,18,1,24.8,2549.82,550,8.9,8.5,No Prazo,Nenhuma
4742,20241125,27,17,6,17,5,42.8,417.52,100,1.6,1.5,No Prazo,Nenhuma
4743,20241125,12,34,23,12,5,8.6,2598.89,590,9.5,9.5,No Prazo,Nenhuma
4744,20241126,22,26,28,4,2,8.5,2553.9,550,8.9,8.6,No Prazo,Nenhuma
4745,20241126,31,15,26,16,1,40.1,1733.8,315,5.1,5.0,No Prazo,Nenhuma
4746,20241126,31,15,19,7,1,53.6,1211.3,210,3.4,3.3,No Prazo,Problema Documental
4747,20241126,8,27,9,17,1,12.9,462.92,100,1.6,1.6,No Prazo,Nenhuma
4748,20241126,18,31,3,8,3,56.8,5230.47,930,15.0,14.6,No Prazo,Nenhuma
4749,20241126,21,1,4,9,1,36.9,10743.97,1960,31.6,41.4,Atrasado,Nenhuma
4750,20241126,15,11,29,2,1,45.5,1740.71,410,6.6,6.8,No Prazo,Nenhuma
4751,20241126,10,38,17,12,2,19.1,2447.36,590,9.5,13.6,Atrasado,Nenhuma
4752,20241126,29,15,10,1,1,13.3,1983.2,430,6.9,6.7,No Prazo,Pane Mecânica
4753,20241126,8,1,9,17,1,8.7,537.09,100,1.6,1.5,No Prazo,Pane Mecânica
4754,20241126,22,21,17,8,2,9.5,3930.0,930,15.0,14.6,No Prazo,Trânsito/Rota
4755,20241126,6,34,24,13,5,10.4,6717.38,1370,22.1,22.3,No Prazo,Nenhuma
4756,20241126,41,33,13,8,3,35.4,4927.0,930,15.0,14.8,No Prazo,Nenhuma
4757,20241126,17,29,10,7,5,9.9,1263.96,210,3.4,3.6,Atrasado,Nenhuma
4758,20241126,4,11,24,15,1,4.0,1060.58,210,3.4,3.4,No Prazo,Trânsito/Rota
4759,20241126,42,28,30,4,5,3.9,3129.86,550,8.9,8.5,No Prazo,Nenhuma
4760,20241126,27,29,5,3,5,44.0,2679.64,590,9.5,9.7,No Prazo,Nenhuma
4761,20241126,23,36,23,13,4,5.6,7317.43,1370,22.1,21.7,No Prazo,Nenhuma
4762,20241126,3,28,17,11,5,3.6,1667.92,410,6.6,9.3,Atrasado,Trânsito/Rota
4763,20241126,33,22,7,20,1,24.0,4106.62,930,15.0,14.4,No Prazo,Nenhuma
4764,20241126,29,30,1,20,1,12.8,4947.93,930,15.0,14.4,No Prazo,Nenhuma
4765,20241126,39,23,25,8,4,20.6,4060.91,930,15.0,14.3,No Prazo,Nenhuma
4766,20241126,38,12,17,10,5,48.0,5172.1,930,15.0,13.9,No Prazo,Nenhuma
4767,20241126,33,1,7,6,1,16.3,4301.95,800,12.9,13.1,No Prazo,Nenhuma
4768,20241126,26,27,9,17,1,12.1,516.44,100,1.6,1.8,Atrasado,Trânsito/Rota
4769,20241127,4,1,6,2,1,5.9,2131.17,410,6.6,6.9,No Prazo,Nenhuma
4770,20241127,36,30,9,10,1,5.1,5572.73,930,15.0,17.7,Atrasado,Nenhuma
4771,20241127,8,15,15,11,1,9.2,2534.26,410,6.6,6.6,No Prazo,Nenhuma
4772,20241127,20,35,30,5,5,5.2,7883.75,1370,22.1,29.1,Atrasado,Nenhuma
4773,20241127,33,2,7,18,1,22.2,2807.65,550,8.9,9.2,No Prazo,Nenhuma
4774,20241127,15,6,7,12,1,48.7,3474.39,590,9.5,11.3,Atrasado,Nenhuma
4775,20241127,26,15,17,4,1,13.3,2882.59,550,8.9,9.3,No Prazo,Nenhuma
4776,20241127,11,7,14,14,3,3.7,4765.69,800,12.9,13.4,No Prazo,Atraso em Carga/Descarga
4777,20241127,21,15,29,18,1,29.4,2743.6,550,8.9,8.3,No Prazo,Atraso em Carga/Descarga
4778,20241127,6,12,7,2,5,9.8,2002.9,410,6.6,9.6,Atrasado,Trânsito/Rota
4779,20241127,14,34,6,7,5,4.2,1157.58,210,3.4,3.8,Atrasado,Nenhuma
4780,20241127,4,1,12,12,1,5.7,3097.8,590,9.5,12.6,Atrasado,Trânsito/Rota
4781,20241127,18,33,2,2,3,53.8,2382.27,410,6.6,6.5,No Prazo,Nenhuma
4782,20241127,8,30,26,3,1,11.1,2786.26,590,9.5,11.9,Atrasado,Nenhuma
4783,20241127,8,11,16,1,1,11.0,2133.13,430,6.9,6.6,No Prazo,Nenhuma
4784,20241127,1,20,26,6,3,8.9,3447.82,800,12.9,17.8,Atrasado,Nenhuma
4785,20241127,15,30,29,6,1,37.9,3513.01,800,12.9,14.0,Atrasado,Nenhuma
4786,20241127,20,37,25,9,5,4.6,10358.97,1960,31.6,32.8,No Prazo,Trânsito/Rota
4787,20241127,3,12,18,8,5,4.9,4208.02,930,15.0,18.6,Atrasado,Nenhuma
4788,20241127,20,17,1,11,5,4.6,2329.33,410,6.6,9.0,Atrasado,Nenhuma
4789,20241127,41,20,12,20,3,22.4,5136.57,930,15.0,15.3,No Prazo,Nenhuma
4790,20241127,6,17,5,14,5,13.9,4073.38,800,12.9,13.2,No Prazo,Nenhuma
4791,20241127,38,12,21,11,5,45.9,2344.24,410,6.6,6.4,No Prazo,Pane Mecânica
