id_custo,id_data,id_filial,categoria_custo,valor
10173,20250203,1,Pedágio,283.47
10174,20250203,1,Motorista (Salário/Diária),537.84
10175,20250203,1,Seguro,135.46
10176,20250203,1,Outros,99.36
10177,20250203,3,Combustível,7667.45
10178,20250203,3,Manutenção,2599.43
10179,20250203,3,Pedágio,1637.64
10180,20250203,3,Motorista (Salário/Diária),2672.64
10181,20250203,3,Seguro,847.49
10182,20250203,3,Outros,402.56
10183,20250203,4,Combustível,8399.3
10184,20250203,4,Manutenção,3222.41
10185,20250203,4,Pedágio,2014.34
10186,20250203,4,Motorista (Salário/Diária),3336.83
10187,20250203,4,Seguro,964.61
10188,20250203,4,Outros,555.29
10189,20250203,5,Combustível,5726.46
10190,20250203,5,Manutenção,2190.43
10191,20250203,5,Pedágio,1262.58
10192,20250203,5,Motorista (Salário/Diária),1794.96
10193,20250203,5,Seguro,617.1
10194,20250203,5,Outros,305.59
10195,20250204,1,Combustível,589.5
10196,20250204,1,Manutenção,298.11
10197,20250204,1,Pedágio,120.07
10198,20250204,1,Motorista (Salário/Diária),213.08
10199,20250204,1,Seguro,71.87
10200,20250204,1,Outros,38.05
10201,20250204,3,Combustível,3183.37
10202,20250204,3,Manutenção,1631.18
10203,20250204,3,Pedágio,758.53
10204,20250204,3,Motorista (Salário/Diária),1408.99
10205,20250204,3,Seguro,394.15
10206,20250204,3,Outros,232.96
10207,20250204,4,Combustível,5620.01
10208,20250204,4,Manutenção,2712.57
10209,20250204,4,Pedágio,1464.64
10210,20250204,4,Motorista (Salário/Diária),2404.21
10211,20250204,4,Seguro,628.93
10212,20250204,4,Outros,332.0
10213,20250204,5,Combustível,6692.19
10214,20250204,5,Manutenção,3133.55
10215,20250204,5,Pedágio,1661.66
10216,20250204,5,Motorista (Salário/Diária),2325.62
10217,20250204,5,Seguro,854.93
10218,20250204,5,Outros,423.17
10219,20250205,1,Combustível,4559.61
10220,20250205,1,Manutenção,2349.23
10221,20250205,1,Pedágio,1194.75
10222,20250205,1,Motorista (Salário/Diária),1667.31
10223,20250205,1,Seguro,597.76
10224,20250205,1,Outros,376.52
10225,20250205,2,Combustível,4954.78
10226,20250205,2,Manutenção,2276.83
10227,20250205,2,Pedágio,1192.31
10228,20250205,2,Motorista (Salário/Diária),2046.39
10229,20250205,2,Seguro,596.01
10230,20250205,2,Outros,361.78
10231,20250205,3,Combustível,11708.18
10232,20250205,3,Manutenção,4515.81
10233,20250205,3,Pedágio,2175.46
10234,20250205,3,Motorista (Salário/Diária),4320.78
10235,20250205,3,Seguro,1259.46
10236,20250205,3,Outros,786.1
10237,20250205,4,Combustível,9552.66
10238,20250205,4,Manutenção,5360.09
10239,20250205,4,Pedágio,2598.79
10240,20250205,4,Motorista (Salário/Diária),3802.96
10241,20250205,4,Seguro,1213.64
10242,20250205,4,Outros,660.19
10243,20250205,5,Combustível,10319.54
10244,20250205,5,Manutenção,3575.04
10245,20250205,5,Pedágio,1893.1
10246,20250205,5,Motorista (Salário/Diária),3486.11
10247,20250205,5,Seguro,1036.14
10248,20250205,5,Outros,613.92
10249,20250206,1,Combustível,15424.65
10250,20250206,1,Manutenção,6121.19
10251,20250206,1,Pedágio,2892.74
10252,20250206,1,Motorista (Salário/Diária),5985.13
10253,20250206,1,Seguro,1345.24
10254,20250206,1,Outros,929.5
10255,20250206,2,Combustível,5093.91
10256,20250206,2,Manutenção,1988.4
10257,20250206,2,Pedágio,1159.38
10258,20250206,2,Motorista (Salário/Diária),1548.83
10259,20250206,2,Seguro,499.77
10260,20250206,2,Outros,336.77
10261,20250206,3,Combustível,4406.94
10262,20250206,3,Manutenção,1954.76
10263,20250206,3,Pedágio,987.56
10264,20250206,3,Motorista (Salário/Diária),1516.44
10265,20250206,3,Seguro,485.95
10266,20250206,3,Outros,294.81
10267,20250206,4,Combustível,3630.69
10268,20250206,4,Manutenção,1335.1
10269,20250206,4,Pedágio,750.78
10270,20250206,4,Motorista (Salário/Diária),1355.76
10271,20250206,4,Seguro,314.99
10272,20250206,4,Outros,229.78
10273,20250206,5,Combustível,11951.88
10274,20250206,5,Manutenção,5583.09
10275,20250206,5,Pedágio,2473.82
10276,20250206,5,Motorista (Salário/Diária),5298.09
10277,20250206,5,Seguro,1183.99
10278,20250206,5,Outros,879.04
10279,20250207,1,Combustível,4998.15
10280,20250207,1,Manutenção,2292.31
10281,20250207,1,Pedágio,1394.14
10282,20250207,1,Motorista (Salário/Diária),2295.66
10283,20250207,1,Seguro,523.17
10284,20250207,1,Outros,415.3
10285,20250207,3,Combustível,2561.9
10286,20250207,3,Manutenção,1381.79
10287,20250207,3,Pedágio,715.11
10288,20250207,3,Motorista (Salário/Diária),1148.22
10289,20250207,3,Seguro,349.22
10290,20250207,3,Outros,199.15
10291,20250207,4,Combustível,1950.76
10292,20250207,4,Manutenção,940.17
10293,20250207,4,Pedágio,510.69
10294,20250207,4,Motorista (Salário/Diária),708.33
10295,20250207,4,Seguro,239.67
10296,20250207,4,Outros,130.55
10297,20250207,5,Combustível,12888.36
10298,20250207,5,Manutenção,6160.65
10299,20250207,5,Pedágio,2622.54
10300,20250207,5,Motorista (Salário/Diária),5379.01
10301,20250207,5,Seguro,1516.3
10302,20250207,5,Outros,970.17
10303,20250208,1,Combustível,4712.51
10304,20250208,1,Manutenção,2157.02
10305,20250208,1,Pedágio,873.0
10306,20250208,1,Motorista (Salário/Diária),1482.4
10307,20250208,1,Seguro,443.58
10308,20250208,1,Outros,269.17
10309,20250208,2,Combustível,3371.52
10310,20250208,2,Manutenção,1342.23
10311,20250208,2,Pedágio,708.7
10312,20250208,2,Motorista (Salário/Diária),1141.2
10313,20250208,2,Seguro,334.2
10314,20250208,2,Outros,212.34
10315,20250208,3,Combustível,1131.76
10316,20250208,3,Manutenção,466.39
10317,20250208,3,Pedágio,272.58
10318,20250208,3,Motorista (Salário/Diária),423.35
10319,20250208,3,Seguro,119.64
10320,20250208,3,Outros,77.85
10321,20250208,4,Combustível,612.81
10322,20250208,4,Manutenção,272.18
10323,20250208,4,Pedágio,135.31
10324,20250208,4,Motorista (Salário/Diária),234.03
10325,20250208,4,Seguro,61.68
10326,20250208,4,Outros,40.09
10327,20250208,5,Combustível,462.52
10328,20250208,5,Manutenção,174.61
10329,20250208,5,Pedágio,78.97
10330,20250208,5,Motorista (Salário/Diária),156.14
10331,20250208,5,Seguro,48.49
10332,20250208,5,Outros,25.52
10333,20250209,1,Combustível,934.0
10334,20250209,1,Manutenção,463.95
10335,20250209,1,Pedágio,236.64
10336,20250209,1,Motorista (Salário/Diária),387.28
10337,20250209,1,Seguro,118.54
10338,20250209,1,Outros,63.69
10339,20250209,3,Combustível,173.78
10340,20250209,3,Manutenção,69.17
10341,20250209,3,Pedágio,39.57
10342,20250209,3,Motorista (Salário/Diária),66.3
10343,20250209,3,Seguro,16.26
10344,20250209,3,Outros,12.65
10345,20250209,5,Combustível,890.17
10346,20250209,5,Manutenção,424.19
10347,20250209,5,Pedágio,194.49
10348,20250209,5,Motorista (Salário/Diária),398.12
10349,20250209,5,Seguro,124.88
10350,20250209,5,Outros,74.36
10351,20250210,1,Combustível,3532.57
10352,20250210,1,Manutenção,1928.1
10353,20250210,1,Pedágio,787.79
10354,20250210,1,Motorista (Salário/Diária),1280.41
10355,20250210,1,Seguro,452.52
10356,20250210,1,Outros,227.12
10357,20250210,2,Combustível,7147.35
10358,20250210,2,Manutenção,2760.13
10359,20250210,2,Pedágio,1757.66
10360,20250210,2,Motorista (Salário/Diária),2398.54
10361,20250210,2,Seguro,766.84
10362,20250210,2,Outros,528.64
10363,20250210,3,Combustível,6198.86
10364,20250210,3,Manutenção,3163.05
10365,20250210,3,Pedágio,1555.45
10366,20250210,3,Motorista (Salário/Diária),2672.21
10367,20250210,3,Seguro,765.55
10368,20250210,3,Outros,502.42
10369,20250210,4,Combustível,3480.59
10370,20250210,4,Manutenção,1795.22
10371,20250210,4,Pedágio,910.11
10372,20250210,4,Motorista (Salário/Diária),1502.83
10373,20250210,4,Seguro,343.45
10374,20250210,4,Outros,261.85
10375,20250210,5,Combustível,13009.16
10376,20250210,5,Manutenção,4353.46
10377,20250210,5,Pedágio,2553.8
10378,20250210,5,Motorista (Salário/Diária),4815.82
10379,20250210,5,Seguro,1435.21
10380,20250210,5,Outros,706.53
10381,20250211,1,Combustível,3142.24
10382,20250211,1,Manutenção,1729.13
10383,20250211,1,Pedágio,793.3
10384,20250211,1,Motorista (Salário/Diária),1214.68
10385,20250211,1,Seguro,394.23
10386,20250211,1,Outros,272.07
10387,20250211,2,Combustível,4852.19
10388,20250211,2,Manutenção,2216.17
10389,20250211,2,Pedágio,1027.06
10390,20250211,2,Motorista (Salário/Diária),1470.19
10391,20250211,2,Seguro,546.77
10392,20250211,2,Outros,336.61
10393,20250211,3,Combustível,1357.65
10394,20250211,3,Manutenção,611.51
10395,20250211,3,Pedágio,287.83
10396,20250211,3,Motorista (Salário/Diária),427.26
10397,20250211,3,Seguro,130.18
10398,20250211,3,Outros,90.12
10399,20250211,4,Combustível,3338.31
10400,20250211,4,Manutenção,1618.19
10401,20250211,4,Pedágio,784.18
10402,20250211,4,Motorista (Salário/Diária),1414.77
10403,20250211,4,Seguro,376.83
10404,20250211,4,Outros,207.92
10405,20250211,5,Combustível,6887.69
10406,20250211,5,Manutenção,3759.39
10407,20250211,5,Pedágio,1597.18
10408,20250211,5,Motorista (Salário/Diária),2908.64
10409,20250211,5,Seguro,760.12
10410,20250211,5,Outros,464.7
10411,20250212,1,Combustível,10062.88
10412,20250212,1,Manutenção,5636.46
10413,20250212,1,Pedágio,2503.68
10414,20250212,1,Motorista (Salário/Diária),3677.4
10415,20250212,1,Seguro,1229.77
10416,20250212,1,Outros,717.56
10417,20250212,2,Combustível,1410.34
10418,20250212,2,Manutenção,630.44
10419,20250212,2,Pedágio,286.0
10420,20250212,2,Motorista (Salário/Diária),553.82
10421,20250212,2,Seguro,150.92
10422,20250212,2,Outros,94.2
10423,20250212,3,Combustível,2980.11
10424,20250212,3,Manutenção,1153.6
10425,20250212,3,Pedágio,665.76
10426,20250212,3,Motorista (Salário/Diária),1069.85
10427,20250212,3,Seguro,320.68
10428,20250212,3,Outros,189.73
10429,20250212,4,Combustível,1204.4
10430,20250212,4,Manutenção,501.6
10431,20250212,4,Pedágio,281.39
10432,20250212,4,Motorista (Salário/Diária),378.24
10433,20250212,4,Seguro,112.02
10434,20250212,4,Outros,82.21
10435,20250212,5,Combustível,9676.29
10436,20250212,5,Manutenção,4607.16
10437,20250212,5,Pedágio,2501.61
10438,20250212,5,Motorista (Salário/Diária),3297.11
10439,20250212,5,Seguro,1161.81
10440,20250212,5,Outros,723.01
10441,20250213,1,Combustível,6639.31
10442,20250213,1,Manutenção,3126.2
10443,20250213,1,Pedágio,1464.31
10444,20250213,1,Motorista (Salário/Diária),2740.15
10445,20250213,1,Seguro,705.42
10446,20250213,1,Outros,485.55
10447,20250213,3,Combustível,1364.08
10448,20250213,3,Manutenção,651.07
10449,20250213,3,Pedágio,357.43
10450,20250213,3,Motorista (Salário/Diária),559.52
10451,20250213,3,Seguro,174.65
10452,20250213,3,Outros,103.16
10453,20250213,4,Combustível,2041.44
10454,20250213,4,Manutenção,847.36
10455,20250213,4,Pedágio,449.71
10456,20250213,4,Motorista (Salário/Diária),839.75
10457,20250213,4,Seguro,222.29
10458,20250213,4,Outros,131.33
10459,20250213,5,Combustível,8919.7
10460,20250213,5,Manutenção,4092.46
10461,20250213,5,Pedágio,1907.4
10462,20250213,5,Motorista (Salário/Diária),3430.22
10463,20250213,5,Seguro,902.46
10464,20250213,5,Outros,474.89
10465,20250214,1,Combustível,9737.97
10466,20250214,1,Manutenção,3813.06
10467,20250214,1,Pedágio,1833.06
10468,20250214,1,Motorista (Salário/Diária),3428.68
10469,20250214,1,Seguro,977.69
10470,20250214,1,Outros,605.33
10471,20250214,3,Combustível,8190.37
10472,20250214,3,Manutenção,3389.95
10473,20250214,3,Pedágio,1869.84
10474,20250214,3,Motorista (Salário/Diária),2626.06
10475,20250214,3,Seguro,859.26
10476,20250214,3,Outros,571.33
10477,20250214,4,Combustível,7946.26
10478,20250214,4,Manutenção,3483.28
10479,20250214,4,Pedágio,2090.16
10480,20250214,4,Motorista (Salário/Diária),3805.0
10481,20250214,4,Seguro,996.67
10482,20250214,4,Outros,571.66
10483,20250214,5,Combustível,9734.3
10484,20250214,5,Manutenção,5087.37
10485,20250214,5,Pedágio,2066.58
10486,20250214,5,Motorista (Salário/Diária),3794.21
10487,20250214,5,Seguro,1269.44
10488,20250214,5,Outros,658.14
10489,20250215,1,Combustível,2053.8
10490,20250215,1,Manutenção,713.65
10491,20250215,1,Pedágio,412.45
10492,20250215,1,Motorista (Salário/Diária),751.17
10493,20250215,1,Seguro,178.39
10494,20250215,1,Outros,118.85
10495,20250215,2,Combustível,1075.24
10496,20250215,2,Manutenção,508.13
10497,20250215,2,Pedágio,208.22
10498,20250215,2,Motorista (Salário/Diária),442.89
10499,20250215,2,Seguro,108.49
10500,20250215,2,Outros,72.21
10501,20250215,3,Combustível,2542.82
10502,20250215,3,Manutenção,1151.0
10503,20250215,3,Pedágio,473.08
10504,20250215,3,Motorista (Salário/Diária),919.08
10505,20250215,3,Seguro,226.55
10506,20250215,3,Outros,150.33
10507,20250215,5,Combustível,4766.39
10508,20250215,5,Manutenção,1716.58
10509,20250215,5,Pedágio,943.59
10510,20250215,5,Motorista (Salário/Diária),1639.21
10511,20250215,5,Seguro,478.05
10512,20250215,5,Outros,264.78
10513,20250216,1,Combustível,3820.54
10514,20250216,1,Manutenção,1958.6
10515,20250216,1,Pedágio,939.13
10516,20250216,1,Motorista (Salário/Diária),1474.22
10517,20250216,1,Seguro,368.05
10518,20250216,1,Outros,244.38
10519,20250216,4,Combustível,701.5
10520,20250216,4,Manutenção,270.91
10521,20250216,4,Pedágio,173.2
10522,20250216,4,Motorista (Salário/Diária),299.68
10523,20250216,4,Seguro,86.17
10524,20250216,4,Outros,47.71
10525,20250217,1,Combustível,5777.93
10526,20250217,1,Manutenção,2971.18
10527,20250217,1,Pedágio,1446.54
10528,20250217,1,Motorista (Salário/Diária),2591.02
10529,20250217,1,Seguro,679.8
10530,20250217,1,Outros,371.73
10531,20250217,2,Combustível,4950.22
10532,20250217,2,Manutenção,2145.33
10533,20250217,2,Pedágio,944.8
10534,20250217,2,Motorista (Salário/Diária),1689.16
10535,20250217,2,Seguro,476.47
10536,20250217,2,Outros,333.27
10537,20250217,3,Combustível,5267.86
10538,20250217,3,Manutenção,2653.22
10539,20250217,3,Pedágio,1176.28
10540,20250217,3,Motorista (Salário/Diária),1949.03
10541,20250217,3,Seguro,686.2
10542,20250217,3,Outros,421.89
10543,20250217,4,Combustível,3067.75
10544,20250217,4,Manutenção,1626.38
10545,20250217,4,Pedágio,817.98
10546,20250217,4,Motorista (Salário/Diária),1185.29
10547,20250217,4,Seguro,323.12
10548,20250217,4,Outros,231.16
10549,20250217,5,Combustível,2563.12
10550,20250217,5,Manutenção,1041.04
10551,20250217,5,Pedágio,656.09
10552,20250217,5,Motorista (Salário/Diária),922.38
10553,20250217,5,Seguro,283.43
10554,20250217,5,Outros,187.2
10555,20250218,1,Combustível,4154.63
10556,20250218,1,Manutenção,1871.02
10557,20250218,1,Pedágio,871.79
10558,20250218,1,Motorista (Salário/Diária),1532.92
10559,20250218,1,Seguro,465.13
10560,20250218,1,Outros,273.95
10561,20250218,2,Combustível,465.37
10562,20250218,2,Manutenção,233.07
10563,20250218,2,Pedágio,96.33
10564,20250218,2,Motorista (Salário/Diária),157.68
10565,20250218,2,Seguro,51.88
10566,20250218,2,Outros,27.56
10567,20250218,3,Combustível,4584.89
10568,20250218,3,Manutenção,2397.26
10569,20250218,3,Pedágio,1198.46
10570,20250218,3,Motorista (Salário/Diária),1776.41
10571,20250218,3,Seguro,619.39
10572,20250218,3,Outros,364.79
10573,20250218,4,Combustível,2776.74
10574,20250218,4,Manutenção,1279.92
10575,20250218,4,Pedágio,646.79
10576,20250218,4,Motorista (Salário/Diária),980.46
10577,20250218,4,Seguro,308.23
10578,20250218,4,Outros,196.25
10579,20250218,5,Combustível,3784.09
10580,20250218,5,Manutenção,1785.46
10581,20250218,5,Pedágio,903.54
10582,20250218,5,Motorista (Salário/Diária),1342.42
10583,20250218,5,Seguro,387.26
10584,20250218,5,Outros,261.4
10585,20250219,1,Combustível,5178.87
10586,20250219,1,Manutenção,2186.5
10587,20250219,1,Pedágio,1184.44
10588,20250219,1,Motorista (Salário/Diária),2069.39
10589,20250219,1,Seguro,561.55
10590,20250219,1,Outros,295.79
10591,20250219,3,Combustível,2695.75
10592,20250219,3,Manutenção,1102.33
10593,20250219,3,Pedágio,658.97
10594,20250219,3,Motorista (Salário/Diária),1127.52
10595,20250219,3,Seguro,323.65
10596,20250219,3,Outros,194.49
10597,20250219,4,Combustível,8663.04
10598,20250219,4,Manutenção,4291.36
10599,20250219,4,Pedágio,1741.53
10600,20250219,4,Motorista (Salário/Diária),3589.2
10601,20250219,4,Seguro,1049.56
10602,20250219,4,Outros,555.3
10603,20250219,5,Combustível,6109.22
10604,20250219,5,Manutenção,2784.5
10605,20250219,5,Pedágio,1464.66
10606,20250219,5,Motorista (Salário/Diária),2586.55
10607,20250219,5,Seguro,665.56
10608,20250219,5,Outros,386.76
10609,20250220,2,Combustível,377.28
10610,20250220,2,Manutenção,216.47
10611,20250220,2,Pedágio,84.47
10612,20250220,2,Motorista (Salário/Diária),188.08
10613,20250220,2,Seguro,41.49
10614,20250220,2,Outros,26.21
10615,20250220,3,Combustível,2786.08
10616,20250220,3,Manutenção,997.06
10617,20250220,3,Pedágio,523.55
10618,20250220,3,Motorista (Salário/Diária),874.72
10619,20250220,3,Seguro,260.84
10620,20250220,3,Outros,178.86
10621,20250220,4,Combustível,8254.73
10622,20250220,4,Manutenção,3328.24
10623,20250220,4,Pedágio,1741.2
10624,20250220,4,Motorista (Salário/Diária),2515.41
10625,20250220,4,Seguro,772.51
10626,20250220,4,Outros,520.37
10627,20250220,5,Combustível,6497.66
10628,20250220,5,Manutenção,3177.64
10629,20250220,5,Pedágio,1369.32
10630,20250220,5,Motorista (Salário/Diária),2503.83
10631,20250220,5,Seguro,756.15
10632,20250220,5,Outros,419.72
10633,20250221,1,Combustível,6600.46
10634,20250221,1,Manutenção,2657.98
10635,20250221,1,Pedágio,1532.64
10636,20250221,1,Motorista (Salário/Diária),2765.92
10637,20250221,1,Seguro,782.67
10638,20250221,1,Outros,461.7
10639,20250221,2,Combustível,1628.57
10640,20250221,2,Manutenção,599.94
10641,20250221,2,Pedágio,331.51
10642,20250221,2,Motorista (Salário/Diária),616.87
10643,20250221,2,Seguro,184.65
10644,20250221,2,Outros,99.15
10645,20250221,4,Combustível,1244.22
10646,20250221,4,Manutenção,589.09
10647,20250221,4,Pedágio,324.19
10648,20250221,4,Motorista (Salário/Diária),460.18
10649,20250221,4,Seguro,135.09
10650,20250221,4,Outros,84.59
10651,20250221,5,Combustível,4357.45
10652,20250221,5,Manutenção,2158.6
10653,20250221,5,Pedágio,1040.43
10654,20250221,5,Motorista (Salário/Diária),1837.64
10655,20250221,5,Seguro,433.53
10656,20250221,5,Outros,284.5
10657,20250222,1,Combustível,2513.67
10658,20250222,1,Manutenção,1103.07
10659,20250222,1,Pedágio,506.43
10660,20250222,1,Motorista (Salário/Diária),833.61
10661,20250222,1,Seguro,243.99
10662,20250222,1,Outros,136.61
10663,20250222,3,Combustível,729.98
10664,20250222,3,Manutenção,310.83
10665,20250222,3,Pedágio,186.61
10666,20250222,3,Motorista (Salário/Diária),275.85
10667,20250222,3,Seguro,74.62
10668,20250222,3,Outros,56.69
10669,20250222,4,Combustível,1613.21
10670,20250222,4,Manutenção,787.52
10671,20250222,4,Pedágio,352.38
10672,20250222,4,Motorista (Salário/Diária),591.7
10673,20250222,4,Seguro,210.85
10674,20250222,4,Outros,133.94
10675,20250222,5,Combustível,2831.44
10676,20250222,5,Manutenção,1202.63
10677,20250222,5,Pedágio,698.88
10678,20250222,5,Motorista (Salário/Diária),970.21
10679,20250222,5,Seguro,368.16
10680,20250222,5,Outros,213.76
10681,20250223,2,Combustível,857.64
10682,20250223,2,Manutenção,397.29
10683,20250223,2,Pedágio,219.89
10684,20250223,2,Motorista (Salário/Diária),403.57
10685,20250223,2,Seguro,94.02
10686,20250223,2,Outros,58.05
10687,20250223,3,Combustível,691.76
10688,20250223,3,Manutenção,278.35
10689,20250223,3,Pedágio,140.85
10690,20250223,3,Motorista (Salário/Diária),206.18
10691,20250223,3,Seguro,70.16
10692,20250223,3,Outros,37.24
